host_id,property_id,room_type,price,cleaning_fee,availability_next_30,availability_next_60,availability_next_90,reviews_per_month,review_scores_rating,review_scores_location,cancellation_policy,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,neighbourhood_group_cleansed,latitude,longitude,property_type,ordinal_rating,available,Years_host
104083974,19243,Entire home/apt,105.0,45.0,5,20,50,0.31,100.0,10.0,strict_14_with_grace_period,2016,within an hour,93%,0,166.0,Lisboa,38.7324,-9.13322,Apartment,5 Stars,Yellow,4
130633491,19244,Entire home/apt,88.0,30.0,2,6,11,2.1,90.0,10.0,strict_14_with_grace_period,2017,within an hour,100%,0,9.0,Lisboa,38.710809999999995,-9.12992,Apartment,2 Stars,Yellow,3
1774193,19245,Entire home/apt,80.0,35.0,13,43,71,4.89,97.0,10.0,strict_14_with_grace_period,2012,within an hour,100%,1,4.0,Lisboa,38.71264,-9.16244,Townhouse,4 Stars,Green,8
19245334,16392,Private room,100.0,30.0,16,37,64,0.14,100.0,10.0,flexible,2014,within an hour,100%,0,5.0,Lisboa,38.71204,-9.1433,Apartment,5 Stars,Green,6
19245334,19246,Private room,100.0,30.0,15,41,67,0.14,80.0,10.0,flexible,2014,within an hour,100%,0,5.0,Lisboa,38.71188,-9.144969999999999,Apartment,1 Star,Green,6
150920438,19247,Entire home/apt,130.0,30.0,6,17,21,1.0,100.0,10.0,flexible,2017,a few days or more,40%,0,1.0,Lourinhã,39.23386,-9.33881,House,5 Stars,Yellow,3
55638098,19248,Private room,47.0,7.0,0,8,16,1.02,100.0,9.0,flexible,2016,within an hour,100%,0,1.0,Lisboa,38.7071,-9.1763,Apartment,5 Stars,Red,4
218607363,19249,Entire home/apt,140.0,40.0,8,33,63,2.69,92.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,1.0,Lisboa,38.710809999999995,-9.14665,Loft,3 Stars,Green,2
43620811,19250,Private room,28.0,0.0,3,26,56,0.54,100.0,10.0,strict_14_with_grace_period,2015,within a few hours,91%,0,6.0,Odivelas,38.764379999999996,-9.20086,Apartment,5 Stars,Yellow,5
59437469,19251,Entire home/apt,110.0,25.0,21,39,69,0.83,100.0,10.0,strict_14_with_grace_period,2016,within an hour,76%,0,8.0,Lisboa,38.695370000000004,-9.21439,Apartment,5 Stars,Green,4
218616307,19252,Entire home/apt,65.0,20.0,23,49,56,0.94,98.0,9.0,strict_14_with_grace_period,2018,within an hour,100%,0,7.0,Lisboa,38.75448,-9.13348,Apartment,4 Stars,Green,2
166734033,19253,Private room,45.0,25.0,21,51,81,1.28,69.0,9.0,moderate,2018,within an hour,100%,0,4.0,Lisboa,38.7254,-9.146410000000001,Apartment,1 Star,Green,2
71962548,19254,Entire home/apt,94.0,55.0,8,29,59,0.47,80.0,10.0,moderate,2016,within an hour,94%,0,36.0,Lisboa,38.706559999999996,-9.17942,Apartment,1 Star,Green,4
25841048,19255,Entire home/apt,115.0,25.0,7,16,28,2.75,98.0,10.0,moderate,2015,within an hour,100%,1,25.0,Lisboa,38.71026,-9.13545,Apartment,4 Stars,Yellow,5
217783183,19256,Entire home/apt,2000.0,0.0,17,30,59,1.0,100.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,13.0,Sintra,38.83594,-9.465860000000001,Chalet,5 Stars,Green,2
178261677,19257,Entire home/apt,150.0,0.0,2,17,36,1.36,94.0,9.0,super_strict_60,2018,within a few hours,93%,1,53.0,Lisboa,38.7193,-9.12707,Apartment,3 Stars,Yellow,2
218738443,19258,Entire home/apt,114.0,35.0,0,0,0,3.1,98.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,1,1.0,Lisboa,38.721270000000004,-9.14401,Apartment,4 Stars,Red,2
1868208,19259,Private room,20.0,0.0,0,0,0,6.44,97.0,9.0,moderate,2012,within an hour,100%,1,1.0,Lisboa,38.714420000000004,-9.15213,Apartment,4 Stars,Red,8
15180709,19261,Entire home/apt,100.0,30.0,14,32,62,0.24,90.0,10.0,strict_14_with_grace_period,2014,within a few hours,100%,0,9.0,Lisboa,38.71009,-9.15231,Apartment,2 Stars,Green,6
701650,19262,Entire home/apt,100.0,25.0,0,3,27,1.03,84.0,10.0,moderate,2011,within an hour,85%,0,13.0,Lisboa,38.71548,-9.149460000000001,Apartment,2 Stars,Red,9
215379694,19263,Private room,40.0,10.0,11,30,60,1.45,93.0,10.0,moderate,2018,within an hour,100%,0,4.0,Lisboa,38.739509999999996,-9.16243,Apartment,3 Stars,Green,2
69423126,19264,Entire home/apt,230.0,30.0,10,26,46,0.5,95.0,10.0,flexible,2016,within an hour,100%,0,4.0,Cascais,38.702059999999996,-9.42304,Condominium,3 Stars,Green,4
218895639,19265,Entire home/apt,56.0,26.0,0,0,1,2.01,99.0,9.0,flexible,2018,within an hour,100%,1,1.0,Arruda Dos Vinhos,38.95363,-9.134160000000001,House,4 Stars,Red,2
218903283,19266,Entire home/apt,100.0,40.0,7,31,61,3.51,94.0,10.0,moderate,2018,within an hour,100%,0,1.0,Lisboa,38.71499,-9.14714,Apartment,3 Stars,Yellow,2
218909803,19267,Entire home/apt,105.0,40.0,21,51,81,1.3,91.0,10.0,flexible,2018,within an hour,100%,0,2.0,Lisboa,38.70953,-9.143410000000001,Apartment,3 Stars,Green,2
9083305,19268,Entire home/apt,130.0,30.0,25,55,85,0.47,93.0,10.0,flexible,2013,within a day,100%,0,2.0,Lisboa,38.773340000000005,-9.0988,Apartment,3 Stars,Green,7
218909803,19269,Entire home/apt,105.0,40.0,26,56,86,1.76,100.0,10.0,flexible,2018,within an hour,100%,0,2.0,Lisboa,38.70775,-9.14231,Apartment,5 Stars,Green,2
218912474,19270,Entire home/apt,75.0,25.0,15,43,68,6.63,93.0,9.0,moderate,2018,within an hour,100%,0,3.0,Lisboa,38.70725,-9.175310000000001,Apartment,3 Stars,Green,2
215379694,19271,Private room,40.0,10.0,12,22,30,1.59,90.0,9.0,moderate,2018,within an hour,100%,0,4.0,Lisboa,38.739090000000004,-9.15831,Apartment,2 Stars,Green,2
218931060,19272,Entire home/apt,290.0,10.0,4,9,36,2.18,97.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,1.0,Lisboa,38.7636,-9.15703,Apartment,4 Stars,Yellow,2
218939390,19274,Entire home/apt,150.0,50.0,6,19,49,3.1,98.0,10.0,moderate,2018,within an hour,100%,1,1.0,Lisboa,38.71562,-9.133460000000001,Apartment,4 Stars,Yellow,2
215379694,19275,Private room,50.0,10.0,3,14,44,1.51,86.0,10.0,moderate,2018,within an hour,100%,0,4.0,Lisboa,38.73825,-9.15886,Apartment,2 Stars,Yellow,2
215379694,19276,Private room,40.0,10.0,7,20,50,1.4,87.0,10.0,moderate,2018,within an hour,100%,0,4.0,Lisboa,38.73899,-9.15771,Apartment,2 Stars,Yellow,2
34663570,19277,Entire home/apt,200.0,50.0,8,17,44,1.42,93.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,24.0,Lisboa,38.70779,-9.167869999999999,Apartment,3 Stars,Green,5
217952669,19278,Entire home/apt,100.0,30.0,13,19,35,0.43,80.0,10.0,flexible,2018,within a day,100%,0,4.0,Lisboa,38.710359999999994,-9.14905,Apartment,1 Star,Green,2
217952669,19279,Entire home/apt,120.0,30.0,2,3,17,0.17,100.0,10.0,moderate,2018,within a day,100%,0,4.0,Lisboa,38.7151,-9.13523,Apartment,5 Stars,Yellow,2
217952669,19280,Entire home/apt,120.0,30.0,2,3,16,0.37,93.0,9.0,moderate,2018,within a day,100%,0,4.0,Lisboa,38.71435,-9.136289999999999,Apartment,3 Stars,Yellow,2
7517860,19281,Entire home/apt,45.0,0.0,28,58,88,0.7,100.0,10.0,flexible,2013,within an hour,100%,0,1.0,Sintra,38.78989,-9.378730000000001,House,5 Stars,Green,7
29344724,19283,Entire home/apt,100.0,0.0,1,6,14,0.47,93.0,10.0,strict_14_with_grace_period,2015,a few days or more,33%,0,6.0,Lisboa,38.710229999999996,-9.13451,Apartment,3 Stars,Yellow,5
35491302,19286,Entire home/apt,120.0,50.0,14,17,36,0.49,100.0,9.0,moderate,2015,within an hour,100%,0,1.0,Cascais,38.68307,-9.32552,Apartment,5 Stars,Green,5
182632845,19287,Private room,50.0,0.0,12,42,72,0.41,100.0,9.0,strict_14_with_grace_period,2018,within an hour,100%,0,19.0,Lisboa,38.71232,-9.14255,Apartment,5 Stars,Green,2
217259591,19288,Private room,50.0,0.0,26,56,72,5.47,80.0,10.0,strict_14_with_grace_period,2018,within an hour,98%,0,8.0,Lisboa,38.70811,-9.14461,Guest suite,1 Star,Green,2
217259591,19291,Private room,50.0,0.0,21,49,59,6.92,87.0,10.0,strict_14_with_grace_period,2018,within an hour,98%,0,8.0,Lisboa,38.70701,-9.1447,Guest suite,2 Stars,Green,2
88542666,19292,Private room,60.0,0.0,22,51,73,4.88,95.0,10.0,strict_14_with_grace_period,2016,within an hour,100%,1,14.0,Lisboa,38.77735,-9.095419999999999,Apartment,3 Stars,Green,4
201523818,19294,Entire home/apt,54.0,5.0,2,5,25,8.46,86.0,9.0,moderate,2018,within an hour,100%,0,3.0,Loures,38.777120000000004,-9.10361,Apartment,2 Stars,Yellow,2
858677,19295,Entire home/apt,210.0,60.0,16,33,63,1.55,100.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,1,2.0,Lisboa,38.70833,-9.13417,Apartment,5 Stars,Green,9
4638720,19296,Private room,50.0,15.0,11,24,44,2.58,99.0,10.0,strict_14_with_grace_period,2013,within an hour,100%,1,4.0,Lisboa,38.7464,-9.14444,Apartment,4 Stars,Green,7
22429260,19297,Entire home/apt,82.0,40.0,4,13,27,2.05,93.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,1,1.0,Cascais,38.72532,-9.40912,Apartment,3 Stars,Yellow,6
219229774,19299,Entire home/apt,125.0,50.0,6,34,34,1.83,97.0,10.0,moderate,2018,within an hour,100%,0,1.0,Lisboa,38.7101,-9.15279,Apartment,4 Stars,Yellow,2
71962548,19300,Entire home/apt,245.0,80.0,29,59,89,0.12,100.0,10.0,moderate,2016,within an hour,94%,0,36.0,Lisboa,38.70536,-9.180589999999999,Apartment,5 Stars,Green,4
58978913,19301,Entire home/apt,80.0,35.0,0,2,3,2.75,94.0,10.0,flexible,2016,within an hour,100%,1,5.0,Lisboa,38.725840000000005,-9.133939999999999,Loft,3 Stars,Red,4
175157502,19302,Entire home/apt,205.0,25.0,23,51,76,2.26,90.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,21.0,Lisboa,38.72755,-9.13621,Apartment,2 Stars,Green,2
34835317,19303,Private room,50.0,0.0,28,58,88,1.95,80.0,9.0,strict_14_with_grace_period,2015,within an hour,100%,0,7.0,Lisboa,38.72463,-9.13308,Apartment,1 Star,Green,5
207562754,19304,Entire home/apt,200.0,100.0,13,43,73,0.12,100.0,10.0,strict_14_with_grace_period,2018,within a few hours,100%,0,1.0,Lisboa,38.735279999999996,-9.1512,Apartment,5 Stars,Green,2
219284460,19305,Entire home/apt,300.0,80.0,4,7,13,0.84,100.0,9.0,flexible,2018,within a few hours,100%,0,1.0,Mafra,38.99098,-9.393880000000001,House,5 Stars,Yellow,2
159733024,19306,Entire home/apt,170.0,50.0,25,51,81,2.53,100.0,10.0,strict_14_with_grace_period,2017,within an hour,100%,0,1.0,Lisboa,38.7151,-9.13182,Apartment,5 Stars,Green,3
217805479,19307,Private room,26.0,5.0,12,36,63,3.61,95.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,4.0,Lisboa,38.71306,-9.145439999999999,Apartment,3 Stars,Green,2
102335615,19308,Entire home/apt,131.0,35.0,6,35,65,0.26,100.0,10.0,strict_14_with_grace_period,2016,within an hour,100%,0,2.0,Lisboa,38.7136,-9.12735,Apartment,5 Stars,Yellow,4
219397086,19309,Entire home/apt,40.0,0.0,6,17,45,3.0,89.0,9.0,strict_14_with_grace_period,2018,within an hour,88%,0,1.0,Lisboa,38.71745,-9.12471,Apartment,2 Stars,Yellow,2
1243754,19310,Entire home/apt,95.0,20.0,7,17,24,2.47,80.0,10.0,moderate,2011,within an hour,100%,0,4.0,Lisboa,38.713190000000004,-9.141119999999999,Apartment,1 Star,Yellow,9
179983479,19311,Private room,89.0,9.0,29,59,89,0.71,83.0,9.0,strict_14_with_grace_period,2018,within an hour,100%,0,13.0,Lisboa,38.734629999999996,-9.14295,Apartment,2 Stars,Green,2
148335671,19315,Private room,25.0,0.0,0,0,0,2.05,88.0,10.0,strict_14_with_grace_period,2017,within an hour,100%,0,6.0,Lisboa,38.72095,-9.13279,Apartment,2 Stars,Red,3
1549585,19316,Entire home/apt,100.0,0.0,1,3,14,3.02,96.0,10.0,strict_14_with_grace_period,2011,within an hour,100%,0,65.0,Lisboa,38.72432,-9.1301,Apartment,4 Stars,Yellow,9
7952177,19317,Entire home/apt,29.0,0.0,0,2,3,6.91,99.0,10.0,flexible,2013,within an hour,100%,1,1.0,Lisboa,38.71402,-9.13477,Apartment,4 Stars,Red,7
219422501,6515,Entire home/apt,90.0,30.0,5,9,17,0.39,93.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,2.0,Lisboa,38.7142,-9.1494,Apartment,3 Stars,Yellow,2
10599350,19318,Entire home/apt,201.0,62.0,16,46,76,0.68,95.0,10.0,strict_14_with_grace_period,2013,within a few hours,100%,0,41.0,Lisboa,38.7116,-9.14878,Apartment,3 Stars,Green,7
219460428,19319,Entire home/apt,125.0,45.0,9,29,52,0.72,93.0,9.0,strict_14_with_grace_period,2018,within an hour,100%,0,1.0,Lisboa,38.71869,-9.13302,Apartment,3 Stars,Green,2
38840564,19320,Entire home/apt,70.0,0.0,5,12,16,0.23,100.0,10.0,strict_14_with_grace_period,2015,within an hour,94%,1,6.0,Lisboa,38.71213,-9.14476,Apartment,5 Stars,Yellow,5
5117829,19321,Private room,23.0,0.0,5,9,32,1.82,97.0,10.0,strict_14_with_grace_period,2013,within an hour,100%,1,4.0,Lisboa,38.70807,-9.15986,Apartment,4 Stars,Yellow,7
201893184,19322,Private room,24.0,5.0,1,5,12,3.23,94.0,10.0,moderate,2018,within an hour,94%,0,7.0,Lisboa,38.70994,-9.13106,Apartment,3 Stars,Yellow,2
152339236,19323,Entire home/apt,55.0,15.0,1,1,9,1.71,92.0,10.0,flexible,2017,within an hour,70%,0,2.0,Lisboa,38.71138,-9.13151,Apartment,3 Stars,Yellow,3
81655776,19325,Private room,10.0,0.0,29,54,54,0.23,60.0,6.0,strict_14_with_grace_period,2016,within an hour,71%,0,1.0,Loures,38.83238,-9.10542,House,1 Star,Green,4
170759608,19326,Entire home/apt,110.0,60.0,5,9,27,1.34,84.0,9.0,flexible,2018,within an hour,97%,0,17.0,Lisboa,38.72631,-9.14478,Apartment,2 Stars,Yellow,2
217022346,19328,Entire home/apt,118.0,20.0,0,4,4,3.65,99.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,1,1.0,Lisboa,38.71278,-9.15632,Apartment,4 Stars,Red,2
190544285,19329,Entire home/apt,201.0,36.0,10,30,44,1.29,89.0,9.0,super_strict_30,2018,within an hour,100%,0,8.0,Lisboa,38.75137,-9.20093,Apartment,2 Stars,Green,2
180886622,19330,Entire home/apt,115.0,55.0,1,18,48,0.93,87.0,9.0,moderate,2018,within an hour,100%,0,12.0,Lisboa,38.727470000000004,-9.136289999999999,Apartment,2 Stars,Yellow,2
219599133,19331,Entire home/apt,103.0,35.0,0,0,0,2.61,86.0,9.0,moderate,2018,within an hour,100%,0,9.0,Lisboa,38.74666,-9.142439999999999,Apartment,2 Stars,Red,2
200992795,19332,Private room,35.0,12.0,14,38,68,0.91,80.0,10.0,flexible,2018,within an hour,100%,0,11.0,Lisboa,38.72396,-9.13085,Apartment,1 Star,Green,2
219609597,19334,Entire home/apt,95.0,0.0,7,21,43,0.69,100.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,2.0,Odivelas,38.79207,-9.1889,Apartment,5 Stars,Yellow,2
200992795,19335,Private room,37.0,12.0,7,18,46,0.51,90.0,10.0,flexible,2018,within an hour,100%,0,11.0,Lisboa,38.72498,-9.13077,Apartment,2 Stars,Yellow,2
35146152,19336,Entire home/apt,105.0,35.0,4,6,9,2.33,97.0,10.0,strict_14_with_grace_period,2015,within a few hours,99%,0,20.0,Lisboa,38.70984,-9.148719999999999,Apartment,4 Stars,Yellow,5
219630283,19338,Entire home/apt,70.0,30.0,0,4,11,1.88,96.0,10.0,moderate,2018,within an hour,100%,1,1.0,Cascais,38.68437,-9.34504,Apartment,4 Stars,Red,2
131491687,19339,Private room,120.0,0.0,29,59,89,0.13,100.0,10.0,flexible,2017,within a day,100%,0,1.0,Lisboa,38.77507,-9.09223,Apartment,5 Stars,Green,3
219633434,19340,Private room,40.0,5.0,29,59,89,1.17,78.0,9.0,moderate,2018,within an hour,73%,0,6.0,Lisboa,38.72595,-9.13071,Apartment,1 Star,Green,2
219646835,19341,Entire home/apt,140.0,40.0,0,0,0,0.61,93.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,1.0,Lisboa,38.71013,-9.1524,Apartment,3 Stars,Red,2
168813546,19343,Entire home/apt,40.0,0.0,5,14,38,3.47,98.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,1,1.0,Cascais,38.69155,-9.3571,Apartment,4 Stars,Yellow,2
219599133,19344,Entire home/apt,120.0,55.0,0,6,6,0.17,100.0,10.0,moderate,2018,within an hour,100%,0,9.0,Cascais,38.6817,-9.3276,Apartment,5 Stars,Red,2
218674419,19345,Private room,36.0,12.0,16,40,69,1.15,89.0,9.0,strict_14_with_grace_period,2018,within an hour,100%,0,2.0,Lisboa,38.75849,-9.13927,Apartment,2 Stars,Green,2
21712933,19346,Entire home/apt,59.0,5.0,4,4,29,3.33,90.0,10.0,flexible,2014,within an hour,98%,0,7.0,Oeiras,38.69679,-9.30342,Apartment,2 Stars,Yellow,6
154092635,19347,Entire home/apt,80.0,0.0,2,5,17,4.51,99.0,10.0,strict_14_with_grace_period,2017,within an hour,100%,1,2.0,Sintra,38.822829999999996,-9.37691,House,4 Stars,Yellow,3
214113892,19348,Private room,36.0,17.0,2,16,31,6.1,93.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,7.0,Lisboa,38.712759999999996,-9.12842,Apartment,3 Stars,Yellow,2
214113892,19349,Private room,36.0,17.0,1,24,45,4.05,94.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,7.0,Lisboa,38.71347,-9.1285,Apartment,3 Stars,Yellow,2
76223539,19350,Entire home/apt,125.0,45.0,12,31,61,1.11,95.0,10.0,strict_14_with_grace_period,2016,within an hour,99%,0,104.0,Lisboa,38.71894,-9.12812,Apartment,3 Stars,Green,4
140243657,19351,Entire home/apt,135.0,35.0,2,27,57,0.66,92.0,9.0,strict_14_with_grace_period,2017,within an hour,100%,0,12.0,Lisboa,38.742259999999995,-9.1629,Apartment,3 Stars,Yellow,3
3953109,19352,Entire home/apt,52.0,0.0,7,20,39,1.08,93.0,10.0,moderate,2012,within an hour,100%,0,495.0,Lisboa,38.708659999999995,-9.13772,Apartment,3 Stars,Yellow,8
17457001,19353,Entire home/apt,203.0,75.0,12,24,40,2.37,94.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,31.0,Lisboa,38.70603,-9.15813,Apartment,3 Stars,Green,6
170759608,19354,Entire home/apt,140.0,60.0,11,18,44,1.04,100.0,10.0,flexible,2018,within an hour,97%,0,17.0,Lisboa,38.75495,-9.09515,Apartment,5 Stars,Green,2
76223539,19355,Entire home/apt,125.0,45.0,13,43,73,1.26,86.0,9.0,strict_14_with_grace_period,2016,within an hour,99%,0,104.0,Lisboa,38.7161,-9.13359,Apartment,2 Stars,Green,4
203351629,19356,Private room,30.0,0.0,0,3,30,0.5,93.0,10.0,moderate,2018,within an hour,100%,0,3.0,Lisboa,38.75586,-9.186580000000001,Apartment,3 Stars,Red,2
151064550,19357,Entire home/apt,85.0,0.0,7,21,32,3.49,94.0,9.0,strict_14_with_grace_period,2017,within an hour,100%,1,1.0,Lisboa,38.76851,-9.12173,Apartment,3 Stars,Yellow,3
219882158,19358,Entire home/apt,160.0,40.0,6,30,54,2.25,91.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,3.0,Lisboa,38.71397,-9.14023,Apartment,3 Stars,Yellow,2
219884514,19359,Entire home/apt,160.0,40.0,7,7,7,0.13,100.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,1.0,Lisboa,38.77713,-9.093630000000001,Apartment,5 Stars,Yellow,2
7956592,19360,Entire home/apt,98.0,40.0,10,18,44,1.55,91.0,10.0,moderate,2013,within an hour,94%,0,25.0,Lisboa,38.71419,-9.13192,Serviced apartment,3 Stars,Green,7
219924145,19361,Entire home/apt,185.0,35.0,10,28,58,2.35,98.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,1,1.0,Lisboa,38.71177,-9.14375,Apartment,4 Stars,Green,2
192478302,19362,Entire home/apt,80.0,0.0,8,10,28,0.88,93.0,9.0,flexible,2018,a few days or more,40%,0,1.0,Sintra,38.88978,-9.354610000000001,Cottage,3 Stars,Green,2
4851054,19363,Entire home/apt,80.0,30.0,2,4,15,3.19,95.0,10.0,strict_14_with_grace_period,2013,within an hour,100%,0,3.0,Lisboa,38.70935,-9.15213,Apartment,3 Stars,Yellow,7
218027893,19364,Entire home/apt,115.0,50.0,1,2,2,0.99,100.0,10.0,moderate,2018,a few days or more,0%,0,1.0,Lisboa,38.71204,-9.13997,Apartment,5 Stars,Yellow,2
20125666,19365,Entire home/apt,99.0,30.0,12,19,49,1.63,90.0,10.0,strict_14_with_grace_period,2014,within an hour,93%,0,10.0,Lisboa,38.79078,-9.099910000000001,Apartment,2 Stars,Green,6
15826725,19366,Entire home/apt,99.0,40.0,16,43,73,2.74,95.0,9.0,strict_14_with_grace_period,2014,within a few hours,99%,0,33.0,Lisboa,38.7274,-9.13545,Apartment,3 Stars,Green,6
220027494,19367,Entire home/apt,250.0,50.0,0,0,27,0.27,100.0,10.0,flexible,2018,within a day,83%,0,1.0,Oeiras,38.70452,-9.235560000000001,Condominium,5 Stars,Red,2
74689002,19368,Entire home/apt,112.0,50.0,25,37,60,0.68,95.0,10.0,strict_14_with_grace_period,2016,within an hour,100%,0,2.0,Lisboa,38.71317,-9.15165,Apartment,3 Stars,Green,4
20125666,19370,Entire home/apt,99.0,30.0,12,34,52,3.62,99.0,10.0,strict_14_with_grace_period,2014,within an hour,93%,0,10.0,Lisboa,38.712309999999995,-9.135639999999999,Apartment,4 Stars,Green,6
220051155,19375,Entire home/apt,240.0,40.0,30,60,90,1.61,87.0,9.0,strict_14_with_grace_period,2018,within an hour,100%,0,1.0,Lisboa,38.72652,-9.144919999999999,Apartment,2 Stars,Green,2
219882158,19376,Entire home/apt,160.0,40.0,0,21,51,3.01,95.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,3.0,Lisboa,38.71203,-9.140130000000001,Apartment,3 Stars,Red,2
219882158,19377,Entire home/apt,205.0,55.0,8,20,43,1.66,88.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,3.0,Lisboa,38.71253,-9.14204,Apartment,2 Stars,Green,2
161307344,19378,Private room,23.0,0.0,22,49,74,4.57,91.0,10.0,moderate,2017,within an hour,100%,0,4.0,Loures,38.776759999999996,-9.10314,Apartment,3 Stars,Green,3
161307344,19379,Private room,23.0,0.0,9,18,46,3.94,90.0,10.0,moderate,2017,within an hour,100%,0,4.0,Loures,38.777190000000004,-9.100760000000001,Apartment,2 Stars,Green,3
219823111,19380,Entire home/apt,350.0,0.0,1,3,14,1.36,100.0,9.0,strict_14_with_grace_period,2018,within an hour,100%,0,1.0,Cascais,38.71744,-9.394730000000001,Villa,5 Stars,Yellow,2
220109973,19381,Entire home/apt,180.0,60.0,17,34,62,1.42,98.0,10.0,moderate,2018,within an hour,100%,0,1.0,Lisboa,38.7054,-9.16638,Apartment,4 Stars,Green,2
220146534,19382,Entire home/apt,50.0,0.0,26,56,86,0.72,88.0,10.0,flexible,2018,within a day,50%,0,1.0,Lisboa,38.74105,-9.17257,Apartment,2 Stars,Green,2
1969293,19383,Entire home/apt,105.0,30.0,0,17,47,0.49,85.0,9.0,moderate,2012,within an hour,100%,0,32.0,Lisboa,38.72443,-9.132610000000001,Apartment,2 Stars,Red,8
22756856,19384,Entire home/apt,115.0,45.0,6,11,29,1.69,85.0,10.0,strict_14_with_grace_period,2014,within an hour,100%,0,1.0,Lisboa,38.71798,-9.14635,Apartment,2 Stars,Yellow,6
219599133,19385,Entire home/apt,133.0,55.0,4,24,48,3.85,93.0,10.0,moderate,2018,within an hour,100%,0,9.0,Lisboa,38.7199,-9.14327,Apartment,3 Stars,Yellow,2
220204047,19386,Entire home/apt,77.0,22.0,0,1,7,1.24,90.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,1.0,Lisboa,38.7157,-9.14415,Apartment,2 Stars,Red,2
42267124,19387,Entire home/apt,64.0,30.0,23,53,83,2.6,96.0,10.0,strict_14_with_grace_period,2015,within an hour,100%,0,2.0,Lisboa,38.71155,-9.12777,Apartment,4 Stars,Green,5
205239964,19390,Entire home/apt,95.0,40.0,3,4,6,3.93,99.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,1,4.0,Cascais,38.69558,-9.4214,Apartment,4 Stars,Yellow,2
201893184,19392,Private room,15.0,5.0,6,10,18,1.65,92.0,10.0,flexible,2018,within an hour,94%,0,7.0,Lisboa,38.71074,-9.131910000000001,Apartment,3 Stars,Yellow,2
4638720,19393,Private room,50.0,15.0,14,40,62,1.71,99.0,8.0,strict_14_with_grace_period,2013,within an hour,100%,1,4.0,Lisboa,38.74803,-9.142439999999999,Apartment,4 Stars,Green,7
175798900,19394,Private room,150.0,0.0,23,53,59,0.77,97.0,10.0,strict_14_with_grace_period,2018,a few days or more,0%,1,2.0,Lisboa,38.7083,-9.13884,Boutique hotel,4 Stars,Green,2
4827358,19395,Entire home/apt,97.0,40.0,25,55,85,0.46,100.0,10.0,flexible,2013,within a few hours,100%,0,23.0,Lisboa,38.71071,-9.1342,Apartment,5 Stars,Green,7
187135525,19396,Entire home/apt,129.0,50.0,0,0,0,1.35,89.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,1,4.0,Lisboa,38.721470000000004,-9.13291,Apartment,2 Stars,Red,2
95404924,19397,Private room,109.0,10.0,28,58,88,0.13,100.0,10.0,strict_14_with_grace_period,2016,within an hour,90%,0,5.0,Lisboa,38.75796,-9.097560000000001,Apartment,5 Stars,Green,4
213594711,19398,Entire home/apt,139.0,40.0,14,40,69,1.69,95.0,9.0,moderate,2018,within an hour,100%,0,3.0,Lisboa,38.72984,-9.13539,Apartment,3 Stars,Green,2
89796013,19399,Entire home/apt,125.0,35.0,7,35,65,2.67,100.0,10.0,strict_14_with_grace_period,2016,within an hour,100%,1,2.0,Lisboa,38.77966,-9.09745,Apartment,5 Stars,Yellow,4
220380611,19400,Entire home/apt,130.0,10.0,11,41,71,2.32,99.0,10.0,flexible,2018,within an hour,90%,0,1.0,Lisboa,38.70148,-9.18834,Condominium,4 Stars,Green,2
538753,19401,Entire home/apt,139.0,45.0,5,11,30,2.73,95.0,10.0,flexible,2011,within an hour,100%,0,11.0,Lisboa,38.71918,-9.12845,Apartment,3 Stars,Yellow,9
175257972,19402,Entire home/apt,125.0,35.0,6,34,64,3.96,98.0,10.0,strict_14_with_grace_period,2018,within an hour,100%,0,8.0,Lisboa,38.712379999999996,-9.1462,Loft,4 Stars,Yellow,2
102236795,19405,Entire home/apt,81.0,25.0,10,26,56,2.72,95.0,9.0,moderate,2016,within an hour,100%,0,8.0,Lisboa,38.72038,-9.12542,Apartment,3 Stars,Green,4
